@relation PE-weka.filters.unsupervised.attribute.Standardize

@attribute height numeric
@attribute weight numeric
@attribute fhl numeric
@attribute fiftyMeter numeric
@attribute zwtqq numeric
@attribute ytxs numeric
@attribute yqmp numeric
@attribute ldty numeric

@data
1.001043,-0.149299,0.969032,0.690111,2.683493,-1.514842,0.742141,212
-0.405955,0.553448,1.598819,-0.138774,1.491706,-1.514842,-0.811606,222
0.837438,0.842248,1.343215,0.524334,1.876554,-0.237595,-1.255534,192
-0.078746,0.697848,1.098151,0.027003,1.379976,-0.237595,0.932396,186
-0.258711,1.448728,-0.236525,0.19278,0.684766,-0.237595,-1.001861,284
-0.029665,-0.216686,1.386694,0.358557,-3.461661,-0.748494,-0.209132,201
2.113552,0.563075,0.369547,-0.470328,-0.780139,0.784203,-0.494515,198
0.641113,0.582328,1.19565,-0.138774,0.424063,1.806001,-0.875024,250
-1.027651,-0.293699,-0.698984,-0.470328,0.188188,-0.237595,-0.177423,229
0.428427,2.084088,0.36296,2.182105,2.000699,-0.237595,0.551887,197
-0.013304,0.178008,0.874168,0.027003,1.317904,2.3169,-0.875024,183
0.673834,1.862675,2.186446,0.027003,1.677923,-0.237595,-0.240842,202
-0.029665,0.842248,1.106057,0.027003,2.162086,-0.237595,0.456759,215
-0.340513,0.100994,-0.691079,-0.138774,-0.134588,-0.237595,0.107959,237
-1.191256,-0.967566,0.822784,1.353219,-0.022858,0.528754,1.376324,173
-1.682069,-0.389966,-0.845232,1.021665,-1.040843,-1.514842,2.359307,196
0.90288,-0.130046,0.887344,0.524334,1.528949,-0.748494,1.344615,189
0.13394,1.063661,-1.403872,0.855888,-0.916698,-0.748494,1.090942,195
1.786343,0.216514,0.660725,3.01099,-1.301546,-1.259392,0.742141,189
-0.896768,-0.476606,-0.547466,0.524334,1.591022,-0.237595,2.771525,188
-1.485743,1.236941,-0.842597,3.01099,-1.537421,-0.237595,3.247162,136
1.720902,0.524568,0.692346,0.19278,1.16893,-0.237595,0.044541,205
2.293517,0.418675,0.189043,0.690111,1.640679,-0.237595,-0.240842,233
-0.324153,2.161102,-0.015177,1.518996,-0.842211,-0.748494,1.15436,174
-0.667722,-1.121593,0.339244,-0.304551,-0.482192,0.273304,0.583596,227
1.099205,1.371715,1.965098,0.690111,0.275089,-0.493044,0.615305,221
-0.96221,-0.563246,1.552705,1.021665,0.001971,-0.237595,-1.255534,231
1.001043,0.197261,-0.077101,-0.304551,-0.75531,0.017855,0.07625,174
0.54295,-0.284072,-0.855772,0.027003,-0.842211,-0.493044,1.122651,216
0.362986,0.370541,0.521065,-1.299214,1.826896,0.273304,0.107959,275
2.146273,0.206888,0.730555,-0.470328,-1.376033,-0.493044,-0.399387,285
0.232102,-0.428472,-0.173282,-0.801883,1.355147,-1.259392,-0.684769,223
0.51023,1.188808,1.231224,0.19278,-0.742896,-1.003943,0.520177,240
0.313904,-1.227486,-0.025717,-0.96766,0.61028,-0.748494,-0.335969,270
0.51023,0.129874,-0.025717,-0.801883,-0.916698,-0.493044,-0.526224,239
0.804717,1.554622,0.718697,0.358557,0.672352,-1.514842,-0.462805,228
1.050124,0.428301,-0.025717,-1.796545,-1.028428,0.784203,-0.970151,238
-0.029665,-2.065006,-0.025717,-1.299214,0.61028,0.273304,-0.811606,253
-1.240337,-1.169726,-0.950636,0.19278,1.888968,-0.493044,0.456759,225
1.475495,0.197261,-0.950636,0.19278,-0.047686,-1.514842,0.203086,210
1.753623,1.073288,-0.025717,-1.464991,-0.718067,-1.003943,-1.445788,270
-0.144188,1.381341,-0.274734,0.19278,0.13853,-0.493044,0.139668,210
1.197368,-0.303326,-1.847886,-1.464991,0.424063,0.528754,0.361632,290
-1.943836,-1.410393,-1.299786,0.524334,0.49855,-0.493044,1.281196,195
0.019417,2.093715,0.741096,0.027003,0.573036,-1.259392,-0.494515,240
1.835425,-0.274446,-0.025717,0.524334,-0.147002,0.017855,0.329923,255
0.412067,3.489582,-0.025717,0.524334,-0.64358,-1.259392,0.932396,210
0.232102,-0.890553,-0.950636,-0.636106,0.225432,1.039653,-0.811606,245
-1.289418,-0.014526,-0.456555,-0.470328,0.49855,0.273304,-1.065279,225
-0.667722,-0.168552,0.468363,-0.304551,0.436477,0.273304,-1.318952,230
-0.176909,0.149128,0.650185,-0.470328,-0.655995,-1.003943,-0.494515,230
-0.455036,0.736355,1.009876,-0.801883,-0.842211,-0.237595,0.900687,223
1.328251,1.699022,0.85177,-0.801883,-0.271147,-1.003943,1.312906,240
-0.22599,-1.063833,0.366912,-0.304551,-0.147002,1.550552,-0.811606,220
1.066484,0.158754,0.365595,-0.304551,-0.097344,-0.748494,-0.716478,242
0.428427,-0.322579,0.033573,0.524334,-1.624322,-1.514842,0.171377,215
0.461148,0.697848,0.825419,0.855888,-0.072515,-1.259392,1.376324,232
-0.97857,-0.361086,-1.203605,-1.630768,0.150945,0.273304,-0.811606,262
-0.61864,0.774861,-0.800435,-0.138774,-1.760881,0.017855,-0.114005,255
1.851785,1.901182,0.86231,-0.470328,-0.53185,-1.514842,0.139668,260
1.524577,3.152649,1.451254,-0.470328,0.126116,-1.259392,0.77385,235
1.851785,-0.014526,-0.025717,-0.801883,-1.152573,-0.237595,-0.811606,255
0.739276,0.178008,-1.057357,0.524334,-1.723638,-0.493044,0.837269,210
1.328251,0.697848,-0.11531,0.19278,-0.184245,-0.237595,-0.494515,248
0.984682,0.553448,-0.025717,-0.470328,0.510964,-0.493044,0.615305,243
-3.121787,-1.795459,-0.025717,0.027003,-0.295976,1.295102,-0.779897,220
1.720902,0.351288,-0.343246,-0.470328,-4.082384,2.3169,-1.445788,265
-0.389594,-0.582499,-0.025717,-0.138774,-0.842211,-1.514842,0.551887,230
1.475495,0.206888,0.273366,-0.636106,-0.581508,1.295102,-0.779897,230
-1.698429,-1.006073,-1.050769,-0.470328,0.759253,3.083248,-1.414079,220
-0.193269,-0.235939,-0.025717,-0.96766,-0.295976,-1.514842,-0.557933,252
-2.10744,-0.428472,-0.858407,-0.138774,1.231002,1.039653,-0.779897,220
0.788357,1.169555,-0.025717,-0.304551,-0.271147,0.528754,-0.114005,208
0.003056,-0.438099,0.042795,-0.304551,0.510964,-0.748494,-0.177423,225
2.555284,0.322408,0.627787,-0.138774,0.064044,-1.259392,-0.335969,235
0.951961,-1.083086,-1.41046,0.358557,0.324747,0.017855,-0.272551,220
0.575671,0.640088,0.911059,-0.96766,-1.028428,-1.259392,-1.001861,231
-0.455036,-1.362259,0.510525,-0.801883,-1.003599,-0.748494,-0.843315,230
0.412067,0.890381,-0.156154,-0.636106,0.94547,-0.748494,-1.414079,255
0.608392,3.239289,1.096834,1.518996,1.764824,-1.259392,1.50316,196
1.001043,-0.601752,0.079687,-0.636106,0.213017,0.528754,-1.572625,235
-0.258711,0.052861,-0.025717,-0.470328,0.386819,1.550552,-1.38237,215
-1.027651,-1.044579,-1.320867,2.016328,-1.301546,-1.514842,1.50316,190
0.608392,1.121421,1.438079,-0.801883,-0.060101,-0.493044,-0.335969,221
1.29553,1.140675,-0.012542,-0.801883,0.374405,0.017855,-0.779897,271
-0.176909,-0.717272,-0.961176,-2.293876,0.72201,1.295102,-0.589642,250
1.197368,-0.505486,-1.424953,0.358557,0.523378,-0.493044,-0.557933,230
1.066484,0.668968,-0.025717,-1.133437,0.399234,1.039653,-1.255534,293
-0.929489,0.245394,1.0718,-1.299214,1.293075,0.784203,-1.477498,260
0.003056,1.824168,0.656773,-0.304551,0.424063,-0.237595,-0.811606,250
-0.405955,0.688221,0.576402,-1.299214,1.913797,3.338698,-1.445788,284
0.477509,-0.495859,0.697617,-0.801883,2.435204,-1.259392,-0.621351,240
0.297544,-0.322579,-1.127187,-0.470328,-0.941527,-0.493044,-0.431096,220
1.131926,1.978195,-0.767497,-0.801883,-1.487763,-1.514842,-0.65306,228
-0.356873,-0.563246,-0.950636,-0.801883,0.175774,-0.748494,-0.779897,225
-1.289418,-1.121593,1.231224,0.524334,0.0268,-0.237595,-0.050587,190
-0.062386,3.653235,0.304987,0.027003,0.324747,-1.514842,-0.399387,210
0.199381,-1.246739,-1.61995,0.027003,1.156516,-0.493044,-0.272551,225
-1.125814,-0.110792,0.004587,-0.96766,-0.519436,0.017855,0.07625,250
1.164647,2.324755,0.03489,-0.801883,0.473721,-1.259392,-1.509207,208
2.506203,0.784488,0.352419,0.19278,1.243417,1.295102,-1.445788,245
1.802704,1.381341,1.369566,-0.801883,-0.469778,-1.003943,-0.145714,244
-1.174895,-1.044579,-0.36828,-0.636106,-1.56225,-0.493044,0.710432,220
0.101219,-0.929059,0.162692,-0.636106,0.697181,-0.748494,-1.096988,275
1.67182,-0.938686,-0.025717,0.358557,-0.569093,-1.003943,0.583596,230
2.01539,2.045582,-0.025717,0.358557,0.573036,-0.493044,0.520177,230
1.197368,0.081741,-0.950636,-1.630768,-0.30839,-0.493044,-0.335969,230
0.837438,-0.197432,0.183773,-0.636106,0.982713,0.784203,-0.589642,235
0.461148,-1.237113,-0.86236,0.358557,-0.64358,-1.514842,0.107959,208
0.215742,-0.765406,-1.127187,-0.304551,1.044786,2.572349,0.520177,250
1.6391,0.582328,0.096815,-0.470328,0.771668,1.295102,-0.589642,210
0.739276,-0.880926,-0.789895,-0.470328,-0.358048,-1.003943,-0.018878,240
0.068498,0.784488,0.294447,-0.801883,-0.221489,-0.493044,-1.096988,218
0.755636,-0.053032,-0.025717,-0.801883,-1.028428,0.273304,-0.875024,238
-0.651361,0.283901,-0.025717,-1.299214,0.361991,-1.259392,-0.462805,255
-0.880407,-0.515112,-1.443399,-0.304551,-1.487763,-0.493044,-0.272551,240
-1.109453,1.188808,-0.025717,-0.304551,1.305489,-0.493044,-0.30426,240
1.491856,1.477608,2.356409,0.027003,0.361991,-0.493044,0.139668,220
0.788357,-0.245566,-0.220714,-0.138774,1.342732,1.039653,-0.65306,230
0.52659,0.235768,1.850471,-1.962322,0.784082,1.806001,-1.318952,273
-0.798605,-0.158926,-0.025717,0.027003,-0.494607,-1.514842,-0.557933,220
-1.027651,-0.476606,-0.256288,-0.138774,-0.295976,-1.003943,-0.399387,214
-0.896768,-0.649886,0.015127,0.524334,0.411648,-1.003943,-0.050587,240
0.199381,0.187634,-1.381474,-0.801883,-1.152573,0.784203,0.139668,235
-1.567546,-0.832792,-1.481607,-0.138774,-0.829797,-0.748494,0.266504,228
1.459135,-0.014526,-0.335341,0.358557,0.846154,-1.259392,0.139668,245
-0.569559,0.774861,0.447283,-0.636106,0.808911,-0.748494,0.742141,235
1.688181,-0.929059,-1.272117,-0.801883,-0.693238,0.273304,1.186069,260
-0.913128,-1.083086,-0.810976,-0.470328,0.436477,2.3169,-0.875024,230
-0.847687,-1.458526,-3.438166,-1.464991,-0.345633,0.017855,-0.494515,208
1.001043,-0.226312,-0.405171,0.524334,0.361991,-1.259392,0.139668,221
1.67182,1.410221,0.917647,-1.464991,1.044786,1.295102,-0.494515,260
0.968322,0.697848,0.16928,0.027003,-0.581508,-1.514842,-1.128697,210
-0.635001,-0.524739,0.999335,-1.630768,0.374405,2.572349,-0.811606,275
0.101219,0.380168,-0.128486,-0.138774,0.312333,-1.259392,-0.114005,230
1.819064,0.322408,-0.025717,-1.133437,-0.581508,3.083248,-0.938442,275
0.968322,-0.062659,-0.025717,-0.138774,-0.680824,0.017855,-0.906733,225
0.624753,-0.004899,-0.925602,-1.133437,-1.686394,0.784203,-1.255534,247
0.52659,-0.669139,-0.594898,1.187442,0.237846,-1.259392,2.771525,225
1.230089,0.582328,-1.419683,-0.801883,-0.693238,-0.237595,-0.018878,250
1.65546,1.400595,0.236475,-1.299214,-0.246318,1.039653,-0.494515,195
2.309877,-0.264819,0.316845,0.027003,-0.246318,0.784203,-1.192115,240
0.362986,-0.572872,0.870215,0.524334,-1.115329,-0.748494,0.520177,220
1.491856,-0.081912,-1.059992,-0.801883,-1.028428,-0.493044,-0.494515,235
0.493869,0.591955,-0.73851,-1.299214,-1.56225,0.017855,1.059233,242
0.019417,-0.255192,0.119213,-0.801883,0.088873,0.784203,-1.065279,250
-0.635001,0.611208,-0.025717,-0.138774,0.573036,-1.003943,1.376324,220
0.624753,0.255021,0.395898,-0.801883,0.846154,2.3169,-0.779897,250
1.328251,0.004728,0.528971,-1.133437,-0.631166,-1.003943,-0.240842,247
0.362986,-1.564419,-0.025717,0.027003,-0.97877,0.273304,0.361632,260
0.608392,-0.553619,-0.025717,-0.304551,-2.033999,-1.259392,-0.938442,210
0.592032,-0.389966,-0.497399,-1.299214,0.13853,-0.493044,-0.621351,251
-0.373234,-0.091539,-0.511892,0.027003,-0.444949,0.017855,-1.096988,230
-0.569559,-1.160099,-0.925602,0.358557,-1.698809,-1.003943,-0.177423,235
-0.046025,-0.813539,-0.501352,0.19278,-0.221489,1.806001,-0.748188,235
0.90288,0.611208,-0.8729,-0.636106,-0.482192,1.295102,-0.65306,255
1.900867,-0.659512,-0.025717,0.524334,-0.879455,0.017855,1.312906,226
0.951961,-0.351459,-0.021764,-0.636106,0.001971,-1.259392,1.186069,245
0.52659,0.293528,-0.610708,-1.962322,0.970299,0.528754,-0.621351,260
-0.61864,0.380168,-0.730605,-0.470328,0.374405,-1.003943,0.234795,220
-0.569559,-0.852046,-0.838644,-0.470328,0.126116,1.550552,-1.128697,240
-0.749524,0.129874,-0.025717,0.358557,0.163359,-0.748494,-0.272551,255
0.248463,-0.852046,-0.025717,-0.96766,0.858569,0.784203,-0.843315,230
-1.698429,-1.169726,-0.635742,0.19278,-0.668409,0.528754,-0.875024,230
2.146273,-0.428472,-0.025717,-0.801883,-1.115329,-1.003943,-0.494515,230
-2.058359,-1.121593,-0.859725,0.19278,0.895812,1.039653,-0.779897,230
-0.144188,0.774861,0.617246,-0.636106,0.933055,-1.514842,0.995814,250
-0.013304,-0.130046,-1.057357,-1.464991,-1.028428,1.295102,-2.365353,255
0.592032,0.283901,-0.178553,-2.293876,-1.140158,3.338698,-2.016553,265
0.608392,-0.543992,-1.282658,1.353219,0.957884,-0.493044,1.50316,210
0.575671,-0.409219,-0.854455,0.690111,-1.053257,-0.748494,1.059233,220
-0.340513,-0.264819,-0.136391,-0.801883,-0.109759,0.784203,-1.540916,210
1.688181,-0.957939,-0.887393,-0.470328,0.101287,-1.514842,0.329923,245
1.050124,1.939688,0.716062,1.021665,-1.748467,1.550552,-1.350661,235
-0.062386,-1.015699,0.096815,-0.470328,0.126116,-0.237595,-0.462805,250
-0.127827,0.534195,-0.025717,-1.962322,0.374405,-0.493044,0.171377,260
0.52659,-1.612553,-0.025717,-0.636106,0.088873,0.273304,-0.716478,210
0.395707,-1.381513,-0.025717,-1.464991,-0.407706,0.784203,-0.716478,250
0.101219,-0.284072,0.042795,-0.801883,-1.028428,0.784203,-0.30426,220
-0.389594,-0.986819,-0.025717,-0.96766,-1.525006,0.528754,-0.018878,230
-1.567546,-1.314126,-1.55539,0.855888,0.001971,-0.748494,1.725124,210
-0.095107,-1.448899,-0.025717,-0.304551,-0.904284,0.528754,-0.018878,240
1.966308,0.274274,-1.323502,-1.962322,-0.705652,-1.003943,-0.399387,270
0.90288,-0.062659,-0.950636,-0.304551,-0.333219,0.017855,-0.494515,235
-0.716803,-0.592126,0.096815,1.684773,-0.221489,-0.237595,0.171377,205
0.853799,-0.130046,-0.025717,-1.133437,-0.221489,-0.237595,0.615305,250
0.657473,0.880755,-0.025717,-1.133437,-0.829797,-0.493044,-1.223825,240
1.769983,0.640088,-0.638377,-1.796545,-0.022858,-1.259392,-1.76288,260
-0.520478,-1.006073,-1.726671,-0.470328,-0.569093,1.295102,-0.716478,230
-0.324153,0.322408,0.294447,-1.464991,0.672352,-0.748494,-0.589642,245
0.183021,-0.476606,-1.913763,-0.636106,-0.842211,0.784203,0.171377,235
1.27917,0.158754,0.161375,-0.636106,0.399234,0.273304,-0.462805,235
0.068498,0.880755,-0.149567,0.19278,1.938626,-1.514842,-0.335969,210
-0.814966,-1.034953,-1.35117,-0.801883,-0.42012,1.295102,0.139668,270
-0.569559,0.418675,-1.032324,-1.133437,-3.48649,1.039653,-1.287243,230
-0.880407,-1.006073,-1.169349,-1.299214,0.858569,0.273304,-1.287243,240
1.050124,-0.765406,-1.264212,-1.630768,0.622694,-0.237595,-0.65306,260
-0.749524,-0.909806,-0.125851,-1.133437,1.106858,2.06145,-0.177423,280
-0.520478,-0.081912,-1.287928,-0.470328,-0.19666,-0.748494,-0.589642,235
0.297544,-0.062659,-1.215463,-1.464991,-1.102915,1.550552,0.012831,275
0.215742,0.697848,1.33004,-0.636106,-0.047686,-1.259392,-0.367678,200
1.066484,-0.630632,-0.950636,-0.801883,0.361991,-0.748494,-1.128697,258
0.935601,-0.678766,-0.892664,-1.464991,-0.320804,0.784203,-0.906733,240
-0.20963,-0.447726,0.752954,-0.304551,-0.668409,-0.493044,-0.65306,225
1.001043,-0.900179,-1.489513,-0.636106,-0.842211,-0.493044,-0.082296,230
-0.96221,-1.795459,-0.025717,-0.636106,-1.462934,-0.748494,0.266504,230
2.78433,-0.033779,-1.01256,-0.470328,-0.941527,-1.514842,0.203086,240
1.164647,0.611208,-1.129822,-1.796545,-0.320804,0.784203,0.012831,260
0.673834,0.996275,0.954539,-1.630768,-0.060101,1.550552,-1.604334,270
-0.20963,-0.341832,-0.150884,-1.464991,0.088873,0.784203,-1.096988,231
0.019417,0.322408,-0.874218,-0.636106,-0.53185,-1.514842,-0.65306,220
0.575671,1.342835,-0.025717,-0.801883,0.361991,-0.493044,-1.065279,210
-0.569559,-1.699193,-1.036276,0.358557,0.225432,-1.514842,1.090942,210
0.183021,0.707475,-0.025717,-1.464991,-1.028428,1.295102,-0.621351,275
-1.289418,-0.062659,-0.025717,-0.470328,-1.028428,0.784203,-0.30426,215
2.211715,0.668968,-0.025717,-1.464991,0.076458,-0.493044,-0.875024,276
-0.471397,0.033608,-0.025717,-0.470328,-1.028428,1.295102,-1.477498,225
-1.943836,-0.640259,-0.025717,-0.636106,-0.283561,-0.493044,-1.192115,245
1.131926,-0.053032,0.120531,-0.96766,-1.251888,-1.259392,-1.318952,230
-0.095107,-1.391139,-0.025717,-1.133437,0.163359,-1.514842,-0.145714,220
0.281183,-0.370712,-0.160107,-0.96766,-1.574664,-0.748494,-0.811606,270
-0.97857,-1.131219,-0.834691,-0.138774,0.573036,0.784203,-1.255534,240
-0.307792,-1.622179,-2.411796,0.855888,-0.320804,0.273304,-0.177423,220
0.88652,0.129874,-1.74907,-0.470328,-0.842211,0.273304,0.012831,250
-0.471397,-1.631806,-1.685827,-0.636106,0.523378,0.784203,-0.335969,220
0.706555,1.275448,0.377453,-0.801883,0.548207,-1.259392,-0.779897,230
-1.142174,-0.784659,-1.088978,0.19278,0.188188,1.039653,0.42505,230
-1.044012,0.158754,-0.025717,-0.636106,0.411648,-1.514842,0.044541,210
0.068498,-0.919433,-0.025717,-0.138774,-0.519436,-1.003943,-0.621351,242
-0.24235,-0.495859,-0.025717,0.358557,-0.407706,-1.514842,0.868978,214
0.117579,-0.216686,1.191697,-0.801883,-0.221489,0.017855,-1.160406,240
-0.814966,0.255021,-0.144296,-0.801883,0.039215,0.273304,-1.38237,235
-0.749524,-0.852046,-1.182524,0.358557,0.188188,-1.514842,0.171377,213
-1.044012,-1.593299,-0.025717,-0.96766,-0.221489,0.784203,-0.431096,239
-0.700443,-0.505486,-1.037594,-0.96766,0.324747,0.273304,-0.431096,238
-1.027651,0.139501,-1.787279,0.690111,-0.233903,-0.493044,0.488468,215
0.003056,-0.543992,-0.025717,-1.630768,0.560622,0.784203,-0.589642,273
-0.60228,-1.237113,1.28129,0.524334,0.374405,-1.514842,0.266504,225
-0.324153,-0.207059,-1.69505,-0.801883,-0.556679,-1.259392,-0.145714,244
1.557297,-0.110792,0.171915,-1.133437,0.337162,-1.259392,0.393341,240
-0.373234,0.726728,0.133706,0.358557,0.213017,0.017855,0.044541,220
0.330265,0.043234,0.743731,-1.796545,-1.698809,-1.003943,-0.811606,272
1.426414,0.457181,-0.196998,-0.801883,-0.271147,-1.003943,0.456759,255
-0.880407,0.380168,-0.821516,-0.636106,-0.494607,2.06145,-0.875024,225
-0.60228,-1.092713,-0.37882,-0.470328,1.268246,0.017855,-0.779897,260
-0.733163,-0.303326,-0.1746,-1.133437,0.386819,2.06145,0.298214,250
1.099205,0.832621,0.871533,-0.470328,-1.363619,1.039653,-0.177423,240
0.428427,-0.640259,-1.817582,1.187442,-0.680824,-0.493044,1.439742,230
1.949948,0.312781,-0.220714,0.358557,0.436477,0.273304,-1.128697,230
2.195354,-0.062659,-0.025717,-1.962322,-0.693238,2.572349,-0.050587,270
-0.013304,-0.216686,-0.025717,-1.299214,0.436477,0.784203,-1.128697,245
0.379346,0.216514,-0.025717,-0.636106,0.287504,0.784203,0.837269,250
0.035777,0.553448,1.621218,0.358557,-0.544265,-0.237595,-0.526224,197
0.853799,-0.389966,-1.20097,-1.796545,-0.842211,1.039653,-1.76288,285
-0.96221,-1.217859,-0.025717,1.684773,-1.028428,-1.259392,-0.431096,220
1.982669,-0.024152,-0.025717,0.358557,0.734424,0.784203,-0.114005,260
1.491856,0.322408,-0.025717,-0.96766,-1.028428,0.017855,-1.192115,243
-0.765884,-0.640259,-1.261577,-0.470328,-2.1209,0.273304,-0.050587,225
-1.109453,-1.545166,-0.828104,-0.96766,-0.233903,0.784203,-0.145714,240
-1.960196,-1.246739,-1.223368,-0.304551,0.200603,-0.748494,0.171377,240
-0.455036,-1.188979,-0.861042,-0.96766,-1.264303,-1.003943,-1.160406,240
-1.322139,0.072114,0.633057,1.187442,-0.035272,-0.748494,0.583596,220
-0.389594,-0.880926,0.915012,-1.299214,0.883398,0.784203,-0.65306,245
-0.144188,-0.447726,-0.025717,-0.801883,-1.028428,0.528754,-0.970151,250
-0.798605,-0.775032,-1.494783,-0.801883,0.225432,0.273304,0.583596,230
0.101219,0.293528,-0.662093,-1.133437,-1.090501,-0.237595,0.456759,240
0.395707,0.052861,0.542146,-0.636106,-1.239474,-1.259392,-0.779897,250
-0.22599,-1.121593,-0.99675,-1.464991,0.0268,-0.493044,-0.335969,250
1.033763,0.505315,0.729238,-1.133437,-0.593922,-1.259392,0.361632,265
0.592032,-0.524739,-1.12587,-0.304551,0.622694,0.017855,0.456759,251
-0.193269,-0.187806,0.123166,-0.636106,0.424063,2.3169,-0.399387,280
0.90288,-0.669139,-0.734558,-0.470328,-1.388447,0.784203,-0.906733,260
-0.635001,1.285075,0.011174,-0.801883,0.001971,-1.259392,-0.114005,210
0.870159,0.004728,1.695,-0.801883,1.317904,-1.259392,-0.367678,265
-1.436662,2.247742,-0.327436,-0.304551,0.014386,0.784203,-0.240842,260
-0.258711,0.534195,0.100768,-1.464991,0.101287,0.528754,-0.811606,244
0.54295,0.813368,1.705541,-0.304551,-0.407706,-1.003943,-0.30426,240
-0.520478,0.861501,0.849135,-0.138774,-0.718067,0.273304,0.139668,200
0.984682,-0.168552,-0.049433,-0.636106,1.144101,-0.748494,1.598288,235
1.001043,-0.649886,-0.11004,0.690111,0.287504,-0.748494,-0.082296,210
1.524577,-0.977193,-2.115348,-0.470328,-3.064399,-0.237595,-0.716478,255
-1.240337,-0.139672,0.058606,-0.801883,-0.606337,-0.748494,0.012831,215
1.066484,-0.592126,-0.260241,-1.464991,-0.804968,-1.259392,-0.082296,245
-1.289418,0.033608,-0.025717,0.027003,-0.494607,-0.493044,-0.209132,232
-0.062386,-0.370712,-1.884777,0.027003,-1.313961,0.273304,0.234795,210
-1.289418,-0.255192,-0.025717,-0.138774,-0.258732,-0.237595,0.615305,242
0.821078,-0.158926,1.406457,-1.464991,-0.842211,-0.748494,-0.843315,270
0.395707,-0.909806,-0.096865,-0.96766,-0.780139,-1.003943,-1.065279,250
-1.682069,0.697848,1.598819,-0.470328,-0.842211,2.06145,-0.240842,230
-1.551185,-0.707646,-0.656823,-0.801883,0.672352,-0.237595,0.583596,235
-0.667722,-0.803912,-0.10477,-0.470328,-0.209074,-0.748494,-0.335969,215
-0.013304,-0.775032,-0.85182,-0.801883,-0.780139,-0.237595,-0.748188,265
0.068498,-0.303326,0.597483,-0.138774,-0.718067,-1.003943,-1.38237,240
0.281183,-0.775032,-0.070514,-1.299214,0.659937,-0.493044,-0.082296,260
-0.96221,-1.314126,-0.813611,-0.801883,-0.246318,0.528754,-1.03357,235
-0.046025,-0.216686,0.9967,-0.801883,0.510964,0.273304,-1.192115,250
-0.144188,-0.669139,-0.431522,-0.801883,0.784082,-0.237595,0.139668,250
-1.551185,-1.352633,-0.025717,-1.133437,0.635109,0.017855,-1.192115,246
-0.733163,0.100994,-0.980939,-0.138774,-0.407706,-1.259392,0.42505,208
-1.35486,-0.957939,-0.065244,-1.133437,-0.283561,1.295102,-1.128697,255
-1.37122,-0.601752,-1.659476,0.855888,0.424063,-1.003943,0.583596,215
1.328251,0.023981,-0.701619,-0.304551,-1.053257,-1.003943,-0.843315,215
-0.487757,-0.621006,-0.264193,-1.133437,-0.209074,0.784203,-0.462805,250
-1.780231,-0.929059,-0.016494,-1.464991,1.255831,-0.748494,-0.811606,225
1.001043,0.033608,-0.025717,-0.470328,-0.618751,-1.259392,-0.716478,225
0.52659,-0.245566,-0.974352,-1.299214,0.448892,2.06145,0.298214,265
-0.258711,-0.341832,-1.714813,-1.464991,-1.624322,-0.237595,-0.875024,241
-0.291432,-0.784659,-1.617315,-1.299214,1.131687,0.273304,-1.128697,260
-0.847687,0.880755,-0.004636,0.524334,-0.482192,-1.514842,1.788542,223
0.035777,1.910808,1.672602,-0.304551,-0.345633,-0.493044,0.520177,235
-0.798605,-1.217859,-0.025717,-1.464991,0.337162,1.550552,-1.03357,270
-1.698429,-0.399592,-0.998067,0.690111,0.324747,-1.259392,0.456759,221
0.90288,0.591955,-0.413076,-0.636106,-0.171831,-0.493044,-0.970151,251
-0.356873,1.025155,0.949268,-0.470328,-0.854626,-1.003943,-0.684769,245
-1.3385,-0.312952,-0.372232,-0.96766,0.560622,-0.748494,-0.65306,240
1.017403,0.235768,1.55007,-0.304551,-0.53185,-1.003943,-0.30426,200
-0.553199,-0.130046,0.634374,-1.133437,-1.164987,-0.237595,1.693415,220
-0.095107,-0.832792,-1.173301,-0.470328,-0.767725,-1.003943,-0.811606,253
-0.356873,-0.505486,-0.648917,-0.138774,-0.432535,0.017855,-0.684769,238
0.657473,-0.255192,-1.721401,-1.464991,-0.382877,-1.514842,0.456759,255
0.101219,-0.226312,-0.739828,-1.299214,-0.047686,-0.237595,-0.938442,252
0.052137,-0.572872,-0.037575,-0.470328,-1.885026,-0.237595,-0.114005,220
0.084858,-0.389966,-0.475001,-0.96766,0.622694,1.039653,-0.335969,250
-0.896768,-1.275619,-1.013878,0.690111,1.479291,0.273304,0.361632,219
-1.223977,-1.718446,-1.353805,-0.470328,-0.19666,-0.237595,-0.240842,235
-1.305779,0.370541,0.119213,-1.962322,-0.767725,-1.003943,0.07625,265
-0.96221,-0.255192,-0.025717,0.524334,-1.028428,1.039653,-0.557933,215
-0.913128,-1.054206,-1.203605,-0.636106,0.895812,-1.259392,0.203086,223
2.751609,0.726728,0.312893,-0.801883,-0.30839,0.784203,0.044541,238
-0.373234,-0.630632,-1.269482,0.524334,-0.122173,-0.237595,-0.114005,220
0.297544,-0.611379,-1.204922,-0.470328,0.113701,-0.237595,0.044541,230
-1.534825,-0.033779,1.635711,-1.133437,-1.028428,0.784203,-0.114005,238
-0.029665,-0.524739,-1.057357,0.027003,1.305489,0.273304,-0.748188,240
0.804717,-0.861673,-1.20097,-1.464991,0.076458,-0.493044,-0.589642,280
-1.142174,1.573875,0.182455,-0.96766,0.200603,3.338698,-0.145714,225
0.16666,-0.235939,-0.648917,-0.304551,1.876554,1.806001,-0.145714,260
