@relation PE
@attribute height numeric
@attribute weight numeric
@attribute fhl numeric
@attribute fiftyMeter numeric
@attribute zwtqq numeric
@attribute ytxs numeric
@attribute yqmp numeric
@attribute ldty numeric

@DATA
174.4,73.8,4260,7.3,24.8,9,264,208
174.0,60.9,4552,7.1,27.5,13,228,259
169.4,50.2,3549,8.1,15.7,6,266,220
167.4,51.1,4158,7.9,19.8,6,262,230
182.5,76.7,5025,7.2,24.3,3,254,221
159.7,48.1,4202,7.5,19.7,9,294,220
165.0,58.8,4011,7.8,12.0,6,356,200
182.7,64.3,4931,8.4,14.2,3,236,210
184.0,108.9,4217,8.0,9.2,4,232,216
177.4,69.7,3602,9.4,7.4,1,387,221
172.9,63.5,3702,7.2,2.2,8,278,221
172.3,65.3,4214,7.4,19.1,5,261,210
167.9,84.5,4305,8.0,8.0,4,261,210
175.1,76.0,3996,8.0,20.1,2,288,193
171.5,68.9,4925,7.3,9.6,6,253,215
171.5,53.5,4999,7.4,22.3,6,223,229
173.9,106.8,5702,7.5,22.5,6,273,210
176.1,84.5,5749,6.9,9.6,6,270,229
172.2,72.6,4314,7.1,2.4,3,313,220
170.5,62.0,3965,7.4,19.9,10,204,238
175.8,73.0,5232,7.3,22.9,13,218,219
171.0,62.0,3771,7.7,16.2,6,254,197
182.4,57.9,5433,7.3,15.1,6,244,223
175.1,69.9,5446,8.3,10.0,4,264,211
170.6,66.5,4189,7.1,16.9,6,218,253
173.5,54.2,3529,7.8,20.5,12,256,205
167.6,52.5,3223,7.2,12.5,8,297,238
173.9,57.4,5927,7.4,25.8,7,223,231
174.8,60.0,4794,7.9,12.1,4,240,212
174.4,59.7,4120,7.6,13.4,11,239,251
168.3,63.1,3968,8.0,8.0,4,270,203
186.5,75.2,5182,7.6,12.5,8,247,197
175.5,58.9,4057,8.2,23.9,6,320,187
172.5,71.8,3902,7.5,17.0,6,255,221
167.5,51.8,4028,7.5,14.2,5,252,222
170.2,59.4,3515,7.3,10.6,7,240,216
180.2,79.7,4981,8.3,10.6,1,250,172
172.9,49.7,4296,7.1,5.3,15,242,247
170.8,62.9,5347,7.1,8.0,6,255,234
164.7,59.8,2547,7.4,15.2,6,216,249
165.4,55.4,3331,7.4,13.2,6,268,232
174.8,61.3,4264,7.6,26.3,6,239,247
172.2,56.8,4668,8.1,16.8,6,236,240
150.9,43.2,3619,7.5,22.7,6,216,220
181.9,80.4,2966,7.6,21.0,6,284,205
158.1,71.6,3986,9.4,9.4,6,277,175
176.2,77.8,4895,8.4,27.4,6,400,205
168.0,48.9,3203,10.0,13.6,6,266,213
164.2,66.2,4304,7.6,13.2,6,239,200
167.7,58.9,3660,7.8,5.9,6,272,197
169.6,59.6,3523,9.0,19.5,6,237,231
173.7,64.4,4637,7.4,16.6,6,246,231
172.1,45.4,4381,7.3,11.0,10,254,230
165.2,66.7,4827,8.2,3.9,5,216,197
174.0,65.1,4377,7.6,14.3,9,237,238
169.2,60.6,3954,7.4,13.0,1,316,209
178.1,71.2,3552,7.1,21.2,13,265,234
171.2,67.8,4630,6.9,11.4,6,316,209
168.3,54.4,2508,7.3,11.8,10,286,203
169.6,57.0,3963,7.7,9.5,17,244,219
175.0,72.4,3445,8.1,12.7,6,259,215
172.3,55.6,3812,8.7,12.1,6,251,217
169.2,58.3,3049,6.8,3.5,6,250,240
164.6,55.3,4355,7.1,11.8,6,228,229
175.4,50.9,3482,7.5,35.0,6,295,238
182.9,58.9,3768,6.9,14.9,11,221,257
176.5,79.0,5106,7.7,10.0,3,288,277
172.8,81.8,4189,10.0,11.4,6,240,231
179.4,59.5,3812,7.7,7.0,5,240,220
180.2,77.0,4471,8.9,16.3,11,320,178
174.1,59.7,5375,7.4,18.5,10,304,250
174.3,58.6,4297,7.6,10.2,10,240,221
167.4,68.3,4299,7.9,26.1,6,272,197
167.7,62.6,3537,8.0,16.1,6,276,206
167.8,71.9,4268,7.6,18.6,10,287,230
161.5,45.7,2773,7.6,3.3,12,309,195
159.6,53.6,1513,8.7,3.5,6,294,150
181.4,58.6,4305,7.9,-3.2,6,369,188
162.5,68.6,5204,7.7,18.1,6,250,205
182.6,62.2,4253,7.4,6.3,7,249,235
184.5,74.4,4627,7.9,30.8,1,256,213
174.9,58.4,3679,7.5,2.9,5,279,228
169.4,67.3,3203,6.8,-4.0,8,240,238
162.2,57.7,3747,7.7,26.8,8,225,208
176.6,65.7,4520,7.6,16.8,11,232,216
171.0,80.1,4233,8.1,18.1,7,240,230
175.6,61.7,3850,7.9,7.2,9,240,229
167.6,49.8,4333,7.8,10.6,2,266,217
172.3,63.1,4308,7.9,7.8,6,323,213
161.4,50.2,2926,8.5,-11.0,6,353,193
168.7,66.5,5110,7.4,12.7,9,262,218
173.1,63.1,4800,7.7,19.3,11,249,191
172.4,58.8,4023,7.9,5.9,5,272,186
161.9,60.9,4609,7.8,21.5,12,251,227
173.9,103.4,3737,8.4,-3.9,1,357,180
174.1,58.6,5134,7.9,3.5,6,310,245
175.1,57.6,5295,7.5,15.7,6,239,237
166.4,64.4,4949,8.0,14.8,6,275,202
172.4,65.7,4872,7.8,19.5,6,256,199
169.5,66.1,3792,7.1,15.8,6,256,226
169.3,75.9,3438,7.7,22.4,6,226,190
175.5,66.5,3493,7.4,7.3,6,211,235
181.2,76.4,4841,7.9,22.6,6,278,193
168.3,61.1,3662,8.4,8.8,6,314,211
164.7,58.5,2838,7.7,-1.4,6,274,206
180.2,61.6,4317,7.3,0.3,6,253,261
171.0,70.6,4292,7.6,17.7,6,270,226
166.7,63.3,3645,7.8,19.6,6,298,223
175.8,76.7,4637,8.2,9.1,6,256,198
176.0,60.5,3495,8.0,7.2,6,292,217
170.4,55.5,4442,7.6,13.4,6,267,225
178.7,78.4,4379,8.3,17.0,6,290,179
179.0,68.3,5861,6.8,16.3,6,223,268
166.7,61.4,4448,7.4,10.0,6,282,220
183.5,63.7,4474,7.6,6.5,6,253,229
173.5,62.5,3420,7.1,10.6,6,249,244
164.4,48.5,3953,7.4,14.8,6,219,224
181.3,79.6,5203,7.1,14.3,6,229,248
168.9,63.2,3523,7.1,0.1,6,256,229
171.7,55.2,3419,7.1,6.2,6,266,229
167.1,57.3,4183,7.5,10.5,6,274,220
173.7,73.4,5850,7.6,15.3,6,232,235
173.3,62.0,5413,7.0,15.9,6,291,220
171.8,70.3,3888,8.4,25.9,5,240,216
178.2,75.1,5488,7.3,27.6,6,223,189
178.3,74.2,5067,8.0,24.5,6,253,240
165.8,54.3,3282,7.9,17.4,6,294,213
172.9,91.9,4574,8.3,14.4,6,216,255
175.2,59.3,3675,7.7,13.6,6,255,213
170.4,67.7,3782,7.1,19.5,6,227,258
182.9,73.5,3975,7.6,12.1,6,243,221
176.2,92.6,5374,8.3,19.9,4,356,189
165.7,68.8,3899,8.2,21.1,6,259,205
175.7,82.1,4948,7.5,21.1,10,241,258
179.8,67.4,5666,7.8,16.6,4,255,219
163.6,52.1,4350,7.9,12.0,6,267,220
177.2,60.8,4457,8.3,9.0,4,245,148
164.0,59.0,3971,7.7,7.6,5,265,205
159.9,59.8,3624,8.0,29.5,6,221,219
165.6,60.8,4857,7.1,22.1,14,223,242
160.3,55.7,5227,9.6,12.6,6,327,154
166.4,57.2,3666,6.4,7.9,11,216,249
173.3,61.6,4321,7.1,5.7,12,249,260
180.7,75.7,5717,7.3,15.5,6,194,260
169.6,67.5,4227,7.0,13.4,6,220,247
186.5,107.2,5932,7.6,15.1,8,252,210
179.4,63.5,4438,7.5,13.0,6,233,213
173.8,67.1,4199,8.3,8.8,5,287,164
169.2,76.9,4751,7.2,20.7,6,296,228
172.7,66.4,5882,8.3,22.2,4,239,272
175.2,67.0,3704,7.7,4.7,6,231,189
176.0,82.2,4692,7.0,15.8,10,222,250
169.3,41.7,3869,7.6,5.5,13,268,237
166.4,69.2,5720,7.6,30.8,9,242,232
181.5,66.7,3779,6.9,10.7,8,243,267
169.5,60.3,4134,7.7,-10.9,8,291,169
167.6,62.5,3629,8.1,8.7,2,239,203
180.5,57.8,3415,7.2,5.0,8,245,240
170.2,58.0,3982,7.7,23.0,6,243,220
175.0,82.5,3523,7.0,14.4,4,210,239
168.7,58.7,3535,8.3,0.1,7,238,222
167.4,53.6,3972,7.5,17.2,6,250,250
165.4,58.4,4391,7.5,10.6,10,225,232
171.7,65.5,4687,7.5,8.8,13,243,235
162.5,52.7,3761,7.7,15.0,6,251,229
163.0,49.9,3641,7.5,7.1,6,283,255
165.6,58.5,3763,8.7,16.7,2,272,189
171.5,56.8,3440,7.4,0.8,6,281,230
165.8,48.6,4042,7.8,3.8,6,277,194
169.8,58.7,4410,7.5,13.5,6,304,224
176.8,73.1,5069,8.6,17.3,6,276,161
176.7,69.4,4303,7.5,22.6,6,230,242
174.9,60.2,5058,7.0,11.0,6,270,248
179.8,79.5,5672,6.8,24.4,5,204,216
168.1,77.9,4323,8.9,12.7,1,294,189
170.6,82.2,4018,7.9,15.4,6,284,213
171.9,46.8,4964,7.7,22.2,9,239,223
164.6,50.7,4717,7.5,17.0,6,259,231
182.9,55.3,3084,7.4,14.7,6,249,220
179.7,68.5,5592,6.7,23.2,11,240,284
177.5,70.8,3241,8.1,25.3,6,298,190
174.4,88.3,4173,8.3,2.7,6,303,189
174.6,72.0,4134,6.8,22.3,11,248,218
176.2,62.5,4341,7.6,13.8,6,325,186
174.3,60.9,4990,7.7,8.1,11,224,221
180.6,80.8,4272,8.0,25.8,4,300,218
164.1,58.7,3796,7.9,12.3,10,288,200
174.2,61.4,5150,8.7,19.8,12,259,189
170.1,68.3,3755,8.8,7.9,6,268,150
182.1,66.5,4580,7.5,11.7,6,253,202
175.7,66.3,4327,7.8,10.6,6,253,202
161.2,57.4,3477,7.3,16.3,15,267,229
166.4,61.7,5678,7.7,5.7,11,258,204
175.5,66.9,3527,6.7,12.7,13,264,251
168.7,71.6,4174,8.0,11.2,6,258,198
168.8,77.7,3164,7.8,11.8,12,319,213
173.1,70.7,1999,8.3,5.3,6,271,165
167.7,57.7,4139,7.1,2.0,10,235,213
174.5,61.4,4320,6.8,12.2,22,209,253
166.4,59.2,3345,11.9,17.4,3,240,195
169.2,60.1,2746,7.3,-1.4,6,259,181
175.8,94.4,4430,7.9,12.7,5,283,216
170.4,65.6,4694,7.8,16.8,10,335,193
174.6,65.3,2543,8.0,21.2,3,295,204
169.6,53.2,3794,7.9,7.4,10,271,191
168.3,65.4,5200,7.6,31.6,6,288,211
168.7,61.6,3876,7.3,12.4,6,237,237
183.9,78.9,4253,9.2,1.1,6,247,221
161.2,41.5,3601,8.3,5.1,6,283,149
169.4,78.1,4583,7.2,19.2,6,266,229
170.6,65.6,3531,7.3,11.7,6,276,194
168.9,65.1,3216,7.8,11.7,6,285,186
172.9,72.8,3913,6.8,3.8,6,255,251
173.9,65.0,5157,7.2,12.4,6,246,220
167.4,60.1,3274,7.6,12.1,6,249,213
168.3,45.3,2928,8.4,14.6,6,265,204
166.0,66.3,4817,7.7,15.5,6,299,189
166.6,54.2,4359,7.4,25.5,5,240,227
176.0,61.2,3969,7.4,6.6,10,241,235
185.0,74.2,4819,7.9,6.7,11,275,191
169.5,55.5,3366,7.2,6.5,14,236,227
157.7,61.4,3945,9.0,32.8,6,271,189
166.0,66.7,4177,9.3,31.1,6,417,279
170.7,64.7,4239,7.6,28.4,9,248,212
173.7,78.4,5661,7.6,14.3,1,266,221
167.1,83.2,4813,7.7,19.6,11,310,221
166.1,57.5,4072,7.7,27.3,6,222,189
172.5,61.4,3620,11.1,13.6,6,244,205
172.6,76.4,3655,8.3,13.3,6,291,150
172.4,85.9,4173,8.7,17.6,5,273,216
171.1,77.5,5625,8.2,36.0,6,298,180
174.9,62.5,4866,7.9,12.8,13,288,221
168.3,59.8,3894,8.1,14.2,9,292,205
171.3,72.4,3681,8.3,8.3,7,254,199
169.9,61.1,4227,8.3,14.4,4,244,203
184.3,69.8,5945,7.4,15.4,9,241,210
174.8,65.0,4100,7.4,9.1,6,288,207
175.6,66.2,4395,9.1,22.2,11,232,220
171.8,78.9,4425,8.3,22.9,6,263,200
187.3,77.7,4831,7.7,8.1,3,245,229
167.6,63.0,4845,8.5,23.5,6,265,189
173.0,78.6,4603,8.0,21.6,6,240,188
172.6,88.4,3712,8.9,13.0,5,240,250
163.5,93.6,4788,9.1,20.3,6,422,161
182.7,73.8,4915,7.7,17.5,11,261,237
181.4,64.7,5511,8.0,1.0,3,226,212
177.2,69.1,4681,8.0,36.4,6,264,234
168.4,49.2,2592,7.9,2.6,4,240,205
163.5,59.9,4041,9.7,3.3,6,315,168
175.0,70.0,4206,7.8,10.1,6,258,210
183.1,84.3,4193,12.8,21.1,11,353,210
168.7,65.0,2591,7.5,20.6,6,268,201
177.2,68.8,5424,7.5,21.3,11,259,221
172.1,67.2,4762,7.5,17.3,11,255,231
165.8,54.6,3884,7.9,13.0,12,237,204
170.9,51.0,4179,7.8,1.4,9,287,237
174.1,68.6,4288,8.2,10.0,2,310,189
175.2,63.0,4430,7.2,-0.9,6,238,210
171.7,66.5,3171,8.2,1.9,5,268,216
171.3,78.9,4000,7.7,13.3,5,240,189
181.2,70.9,4090,7.7,20.7,6,247,205
166.9,64.6,2930,7.6,17.6,13,234,195
166.2,59.5,3800,7.7,21.1,9,247,248
170.5,56.4,5097,7.6,11.7,6,237,237
164.4,70.4,4136,9.0,11.2,5,288,216
173.7,50.4,4056,8.0,28.5,6,279,207
170.1,80.1,5696,10.2,20.6,6,432,250
174.3,68.4,5264,7.1,28.1,6,254,236
163.4,54.5,3049,7.4,1.2,5,240,226
165.4,76.3,4378,7.3,16.7,6,266,209
167.7,54.9,4134,7.4,6.6,20,268,220
170.5,62.0,3965,7.4,6.6,6,226,238
172.7,60.9,4034,7.6,-9.4,8,309,189
169.1,64.1,4365,8.1,18.4,6,294,214
177.7,60.4,5487,7.7,8.0,9,251,232
184.5,83.8,4440,7.2,14.9,8,249,240
169.7,66.0,5733,8.7,28.7,6,259,213
174.7,75.1,5119,9.7,6.3,7,257,208
164.6,55.4,3827,7.5,32.3,10,236,194
171.4,62.0,3879,7.4,-2.0,6,274,221
179.5,63.2,4339,6.7,18.0,20,249,270
165.9,81.9,5132,8.0,8.1,1,340,189
165.2,64.2,2942,7.4,13.2,6,233,233
170.0,58.0,4824,7.1,5.5,6,268,249
170.9,58.6,3730,8.0,8.1,13,259,226
170.7,58.2,4207,7.8,29.9,6,257,209
174.3,63.0,4450,7.7,22.3,6,294,194
186.4,61.1,4060,7.8,21.0,6,340,209
189.2,81.6,4807,8.0,23.6,6,232,229
170.0,57.3,4134,7.5,11.6,12,241,229
181.9,75.1,3980,7.7,23.6,5,251,229
163.8,60.5,4096,7.3,30.5,6,252,221
179.6,67.7,4134,7.7,11.3,6,241,214
167.2,59.7,3750,7.7,30.0,6,254,215
170.1,63.2,3696,7.4,32.4,6,256,221
169.1,51.8,4505,7.7,13.9,6,241,210
173.4,56.3,3815,7.2,17.9,6,260,207
176.9,60.7,4538,8.1,8.1,6,244,207
170.6,69.4,4129,7.5,23.3,6,241,220
177.7,69.0,4846,7.1,31.2,6,274,225
165.2,71.8,4818,8.3,15.2,8,216,189
173.9,75.7,3739,8.5,13.0,1,294,190
169.4,53.1,4176,7.7,25.1,6,290,222
168.0,69.5,4592,7.9,27.4,6,249,197
171.1,57.7,4084,7.9,22.1,6,327,195
174.3,72.3,3882,7.4,4.7,6,326,225
178.8,57.4,4616,7.2,17.4,5,240,264
171.9,49.2,3744,7.7,13.4,6,273,234
173.2,66.8,4987,7.3,22.9,8,311,226
163.6,53.9,3809,7.5,26.3,6,270,233
162.6,53.7,3022,6.5,6.1,6,212,237
176.2,65.0,3391,7.1,1.6,5,240,228
163.6,60.7,4084,8.0,15.0,6,238,180
175.5,63.2,4191,6.9,20.3,6,204,234
174.9,61.0,3831,7.1,5.2,6,238,224
172.9,58.6,3922,6.5,16.5,4,310,265
178.5,62.7,3748,7.4,11.8,6,251,215
172.0,67.0,4091,7.8,16.9,5,282,229
170.1,62.1,3317,7.5,8.1,6,267,213
174.0,48.0,4134,7.8,6.6,5,268,235
169.5,61.9,3931,7.6,17.5,6,266,228
168.1,60.1,4103,7.4,10.2,6,257,231
166.4,63.2,4325,7.6,19.4,6,246,216
174.0,75.5,5336,7.7,25.6,6,258,251
184.5,71.5,5212,7.7,16.0,6,283,205
174.1,55.0,3713,7.6,9.3,6,286,214
172.1,55.8,3553,8.3,16.9,6,325,197
176.8,60.6,3417,8.1,24.3,5,291,216
178.2,81.1,3834,7.3,6.3,6,226,189
173.1,63.7,4360,8.2,12.3,6,293,207
158.6,50.6,2959,6.9,19.0,6,215,245
173.7,62.7,4508,7.3,21.9,5,250,216
168.9,58.4,4467,7.3,24.4,6,339,225
172.1,60.2,4227,8.5,13.1,6,298,206
180.4,65.2,5096,8.1,11.0,6,227,197
167.4,63.2,4796,7.5,15.2,6,255,254
181.0,74.0,4722,7.7,14.3,6,282,208
169.1,52.1,3993,7.5,29.1,14,247,205
174.5,66.9,3907,7.3,8.1,2,251,204
165.7,52.7,4401,8.3,34.0,6,311,189
169.1,47.7,3104,8.2,10.2,16,259,211
177.9,70.5,4228,7.4,6.8,1,246,229
171.6,58.9,4300,7.5,17.4,5,261,228
167.8,57.5,5139,7.5,20.2,11,220,232
170.3,55.8,3899,6.8,16.1,10,247,244
176.8,66.2,5934,7.9,25.7,11,267,205
171.7,55.4,5005,8.3,25.3,6,285,229
173.4,71.9,5789,7.6,24.5,5,282,216
177.9,86.4,5813,8.2,15.2,5,290,216
174.5,63.1,5198,8.2,24.0,6,303,202
178.0,56.5,5086,7.6,26.9,6,249,213
167.5,55.5,4284,7.5,21.3,7,224,235
170.8,53.1,5376,6.9,21.6,6,264,226
173.9,52.3,4425,7.6,19.7,6,254,238
178.4,55.6,5525,7.7,16.0,6,290,237
182.3,52.3,5416,7.4,21.0,6,198,218
181.0,63.7,4129,7.7,22.7,6,253,200
164.4,53.0,4713,7.6,2.6,6,244,212
174.2,60.5,4113,7.5,17.7,10,271,201
177.9,71.3,4425,8.8,23.5,5,240,164
169.7,63.9,5951,8.1,17.2,6,280,230
175.7,98.7,4249,7.8,6.8,5,256,216
175.1,59.3,5124,7.8,27.1,6,290,221
174.9,70.4,4907,7.8,15.6,6,243,232
170.1,53.5,4458,7.6,8.1,3,265,239
164.6,60.5,4134,7.3,6.6,14,214,240
164.1,57.5,3894,7.4,4.9,6,224,183
181.6,57.9,3397,7.5,11.3,16,237,199
165.2,63.4,4674,7.5,15.3,14,225,227
168.4,65.6,3773,8.0,6.7,3,297,247
161.0,61.9,4120,7.7,24.2,7,242,205
186.1,62.1,4348,7.7,23.5,6,245,219
175.6,77.7,5239,7.8,20.7,2,291,248
167.7,50.8,5297,8.3,27.6,6,275,198
176.9,66.1,4238,7.3,25.1,6,237,231
171.1,57.3,3769,7.9,9.7,6,260,219
174.7,59.1,4104,7.7,23.1,6,230,229
173.9,60.7,5611,7.7,-2.5,6,291,215
173.7,55.2,4879,7.3,11.0,5,267,216
179.2,74.7,4545,8.8,22.6,6,264,189
172.8,67.6,5339,7.7,27.0,6,257,195
173.4,70.0,4134,8.0,6.6,3,271,191
181.2,69.7,4135,7.5,22.8,11,230,226
180.6,73.2,5028,7.5,16.4,8,228,215
170.7,68.4,5196,7.7,26.4,8,246,221
172.7,58.0,4316,7.2,-3.3,11,230,229
166.5,50.1,3915,8.0,24.2,7,269,213
171.0,52.8,4590,8.2,15.6,5,264,220
162.2,48.1,3873,7.7,12.0,9,256,211
170.2,55.0,5224,7.2,18.7,10,297,232
167.4,70.7,4242,7.3,11.5,5,265,221
173.3,71.7,4095,8.1,23.4,6,318,223
167.6,76.1,5778,8.1,11.0,1,340,195
187.3,69.8,5474,7.4,19.3,3,280,237
170.7,58.8,3741,7.2,21.0,11,259,221
159.7,48.9,4055,7.4,16.6,12,269,216
174.9,78.7,4779,7.8,16.5,3,270,195
171.5,53.2,4227,7.5,4.9,6,267,245
167.7,65.0,3673,7.1,12.6,14,232,216
177.8,68.0,3992,7.8,12.5,11,275,207
164.7,55.7,5758,7.2,19.9,13,268,259
171.3,61.5,4458,7.6,22.9,6,257,221
166.0,58.8,4694,7.3,7.5,15,223,229
162.5,60.9,5578,8.1,23.8,1,317,197
176.9,67.0,4951,7.1,24.8,3,225,250
160.6,61.5,4243,7.6,21.2,12,336,204
177.1,92.0,5770,8.3,24.2,6,293,198
173.4,62.5,6400,7.2,21.4,10,227,230
173.1,62.7,4293,8.8,14.8,6,251,220
168.9,64.8,5502,7.0,25.3,23,207,248
163.4,49.1,3359,6.8,32.7,18,222,245
167.1,56.4,5018,8.5,18.1,1,316,197
169.2,57.1,5169,7.0,17.4,11,252,229
182.1,79.2,4096,7.3,26.5,7,220,241
166.8,68.7,5289,7.7,15.9,5,260,205
171.3,53.5,3406,7.2,23.9,5,282,231
174.9,62.1,5144,8.0,13.9,4,236,209
171.5,77.7,4961,8.1,16.5,2,240,197
172.5,64.3,4679,7.3,18.3,11,267,229
173.1,57.9,3878,7.5,15.4,8,250,205
165.7,69.7,4069,7.4,20.4,6,312,221
181.2,71.0,4322,8.0,29.0,11,276,232
180.5,105.5,4485,8.3,11.5,5,240,197
174.9,71.5,5130,7.8,14.8,4,284,220
167.9,57.3,5385,7.4,28.2,6,237,240
177.4,58.8,5797,7.3,25.4,6,257,237
169.6,57.1,4016,7.9,11.5,6,263,216
170.3,54.5,4357,7.6,10.8,6,275,215
168.4,60.7,3853,7.4,18.9,6,284,219
178.9,67.6,4412,7.6,11.3,6,242,216
175.8,68.0,4265,8.2,29.6,5,240,221
177.7,65.0,4141,8.2,1.8,6,252,205
171.9,66.6,4320,7.3,17.0,5,240,244
173.0,72.5,4865,7.3,36.4,6,236,245
174.3,62.4,4449,7.5,28.7,8,259,195
171.8,50.7,3264,7.2,12.8,11,244,240
170.5,60.1,5383,7.5,25.6,7,276,229
161.2,49.6,3367,7.4,28.0,11,240,237
173.1,62.1,5119,6.9,23.4,12,240,240
163.9,59.6,3686,7.6,9.2,8,240,216
166.1,57.6,3857,6.9,20.2,12,240,245
170.9,77.2,4727,7.4,19.8,1,240,232
176.8,62.9,3714,8.0,29.8,2,240,228
183.9,74.3,5376,7.0,13.4,1,240,253
183.3,66.2,5812,8.0,9.0,12,240,229
169.2,69.7,4529,8.7,11.1,3,240,217
173.4,62.9,3402,7.4,8.1,6,263,230
186.3,70.2,4463,6.9,11.8,16,250,246
173.1,64.5,4127,7.4,30.1,7,240,238
176.5,60.4,4995,7.7,24.7,7,240,216
167.9,57.7,3356,7.7,25.9,4,260,213
166.8,61.6,5213,7.5,24.4,11,289,220
174.5,68.0,4609,7.6,17.8,2,270,213
173.1,61.8,4756,7.4,21.1,13,246,237
168.7,60.9,3660,8.0,17.9,7,327,197
173.6,71.4,4762,7.9,24.2,2,254,232
178.8,74.4,4905,7.9,24.0,1,254,205
163.2,56.6,5064,7.5,28.9,7,269,221
166.9,63.4,5063,7.6,24.7,13,245,213
175.7,67.1,4080,7.2,14.2,9,233,204
169.0,68.8,5770,7.1,19.5,9,231,208
168.1,62.2,3525,7.2,13.3,5,210,227
157.2,61.1,3931,8.2,19.8,7,249,195
168.3,54.2,3544,7.4,8.1,3,330,189
166.6,56.8,4419,8.2,9.3,4,263,188
177.7,63.1,4430,7.3,7.5,5,338,253
163.2,66.1,4595,8.0,10.4,5,254,212
176.7,65.3,5150,7.7,20.6,4,294,171
167.8,61.1,4174,7.7,15.5,2,258,219
172.0,50.2,5378,8.0,22.7,4,270,212
162.6,62.9,3987,8.1,11.0,9,240,205
176.0,58.8,4582,6.8,20.2,11,251,246
159.9,49.2,3910,7.3,16.9,7,212,241
172.6,67.9,5587,7.5,10.9,4,245,251
167.2,46.6,4511,7.6,10.0,7,245,220
164.8,58.4,4621,7.8,13.8,8,254,237
181.9,79.4,4300,7.9,15.1,2,245,219
172.3,67.2,5404,7.8,28.8,6,221,214
181.0,57.5,3916,7.6,7.2,6,260,221
164.4,44.5,3247,7.7,32.6,6,282,215
169.7,61.4,3810,7.5,1.5,6,260,213
166.8,59.6,3646,8.7,11.2,6,281,187
174.5,79.6,3779,7.7,29.1,6,254,176
178.2,91.8,4311,8.6,32.9,6,278,159
167.5,63.1,3553,8.0,21.9,6,249,213
173.3,62.8,3531,7.1,3.5,6,207,229
161.8,51.1,4966,8.0,20.6,6,216,218
170.1,53.3,4528,7.6,22.4,7,259,214
177.1,63.7,4134,7.3,19.8,6,251,245
171.7,64.0,5333,8.1,14.6,1,290,188
169.6,56.5,3619,7.5,10.7,6,230,217
166.8,59.5,3408,7.9,11.8,5,232,217
177.5,66.6,4259,7.6,10.9,6,253,246
178.7,53.3,4014,7.7,17.0,9,304,280
178.3,53.8,3125,7.7,19.1,11,292,229
175.3,64.9,4772,7.7,18.3,6,278,218
170.7,60.6,3914,9.4,20.5,11,276,207
172.1,73.1,4015,7.4,30.2,10,246,228
168.1,66.8,3164,7.8,9.3,13,254,205
172.9,65.6,5863,7.3,11.4,15,216,229
178.0,75.6,4196,7.5,2.2,6,250,218
186.5,71.5,5734,7.5,24.2,6,255,238
181.4,64.7,4727,6.7,23.2,12,234,254
179.4,77.1,4934,7.4,1.7,6,265,204
184.0,86.3,5422,8.1,18.2,3,272,211
176.8,65.8,4134,8.7,-3.2,1,332,178
173.1,71.0,4333,7.6,19.0,3,221,208
169.5,54.9,4475,8.3,16.9,3,235,229
165.0,59.1,3473,7.5,12.1,17,216,213
173.1,71.2,4451,7.0,22.2,11,199,215
165.4,57.6,5486,6.8,32.1,6,212,242
177.9,58.4,3651,8.0,15.8,4,290,216
158.7,45.4,4535,7.4,31.7,10,275,232
183.5,76.7,4362,7.2,22.9,7,220,244
173.5,96.0,4671,7.8,26.4,6,286,208
163.0,57.6,5827,7.5,26.8,8,258,215
167.8,58.5,3504,7.7,16.6,6,234,225
172.7,66.9,4997,7.3,23.4,3,234,244
184.3,69.8,5317,7.2,26.1,12,207,244
169.7,43.8,4426,8.0,21.9,6,275,223
176.4,62.0,4744,7.1,21.2,6,203,236
169.9,57.2,3839,7.5,16.4,6,251,233
162.3,53.1,3884,7.9,7.0,6,279,240
170.9,57.8,3496,7.7,16.9,6,293,229
164.4,48.3,2995,7.8,26.9,6,246,195
166.8,116.2,4332,9.1,23.1,6,350,189
175.3,52.8,4367,8.0,14.9,6,275,213
172.3,54.8,4259,7.2,30.7,6,257,253
167.7,62.4,3674,8.2,16.2,6,269,197
166.6,51.6,4356,7.2,10.2,6,262,205
179.7,72.8,5644,8.6,11.9,5,287,216
169.0,60.4,4046,7.8,25.0,6,267,237
172.9,73.6,3503,7.1,27.4,6,244,237
169.0,49.1,3519,7.7,27.2,6,275,226
162.4,55.1,3489,7.3,18.5,6,244,201
179.2,60.2,4210,7.7,10.6,6,250,236
165.6,50.8,3343,7.4,24.9,6,218,210
168.9,69.3,3658,8.0,22.1,6,265,202
166.0,49.7,3732,8.0,13.6,6,284,203
165.9,47.9,3687,7.8,31.7,6,251,211
170.9,75.1,4183,8.4,19.1,6,291,205
183.4,68.4,4990,7.6,11.9,6,277,238
161.5,51.4,3610,8.5,9.6,5,240,181
171.5,49.4,3356,7.7,32.4,10,270,200
167.4,50.3,3949,7.8,25.2,9,264,197
176.1,76.2,4036,7.4,19.3,2,336,213
163.1,61.0,2737,7.7,13.8,5,253,216
160.3,60.4,4119,7.6,34.3,11,274,193
179.1,58.5,3909,8.5,13.1,17,235,232
169.3,57.6,5050,7.4,23.3,6,279,213
183.4,70.9,5662,7.4,14.2,10,218,207
170.7,72.8,5416,7.7,17.0,4,257,216
172.0,74.7,5433,8.7,8.1,3,276,300
180.8,67.9,5039,7.5,30.2,6,303,244
162.7,47.0,3508,7.9,35.2,10,272,216
